"conceptid";"preflabel";"modified";"altlabel";"definition"
"TOOL1176";"National Marine Facilities piston corer";"11/23/2017 13:03:21";"NMF Piston";"A marine piston corer part of the UK National Marine Equipment Pool (NMEP). The corer consists of a weight fitted with steel sample tubes. A PVC liner tube is fitted the full-length core barrel. A piston is fitted inside the PVC liner and is attached to a wire, which runs inside the corer barrel, through a hole in the centre of the weight and is attached to the main deployment wire. The corer is lowered on a wire to the seabed and a trigger system causes the core barrel to free fall into the sediment to collect samples. The action of the piston reduces internal friction allowing long cores to be collected. Core samples of 90mm and 110mm diameter can be taken. Up to five sections of 5.4 metre-long barrels can be fitted depending on the type of sediment being sampled."
"TOOL1177";"Unspecified box corer";"11/23/2017 13:03:21";"UnSpec Box";"A marine geological tool that recovers undisturbed soft surface sediments. It is designed for minimum disturbance of the sediment surface by bow wave effects. Traditionally, it consists of a weighted stem fitted to a square sampling box. The corer is lowered vertically until it impacts with the seabed. At this point the instrument is triggered by a trip as the main coring stem passes through its frame. While pulling the corer out of the sediment a spade swings underneath the sample to prevent loss. When hauled back on board, the spade is under the box."
"TOOL1178";"Unspecified trigger corer";"11/23/2017 13:03:21";"UnSpec Trigger";"A trigger corer is a marine geological coring device used as part of the trigger system which allows a piston corer to free fall and collect cores. These trigger cores are often analysed by scientists."
"TOOL1179";"British Antarctic Survey gravity corer";"11/23/2017 13:03:21";"BAS Grav";"Gravity corer built in 2010 by P.Smit, Netherland. It was primarily used in the Paleo - Ice Sheets and Quaternary Sediments Work packages at BAS. The corer uses the pull of gravity to penetrate the seabed with a core barrel to collect samples. Corer can configure 3m, 6m, 9m, and 12m barrels."
"TOOL1180";"YSI 44203 (thermilinear network) temperature sensor";"11/27/2017 16:02:45";"YSI 44203 temp";"A combined thermistor component and resistor set. It is used for applications requiring linear electrical response to temperature change. The sensor can be operated in voltage or resistance mode and comprises YSI 44018 thermistor components and YSI 44303 resistor sets. It has a linear temperature range of -30 to +50 degrees C and linearity deviation of +/- 0.16 degrees C."
"TOOL1181";"BAS MUDL Bongo net";"11/27/2017 16:02:45";"BAS MUDL net";"A motion-compensated upwards and downwards looking Bongo net - one facing upwards, one downwards. The instrument is designed for capturing zooplankton moving up and down the water column. It uses a spring mechanism to compensate for the platform's movements, maintaining the net's upward and downward velocity close to steady-state. The system uses sealed cod ends and a time-controlled open/close mechanism. The cod ends need to be pre-filled with water before deployment to avoid implosion."
"TOOL1182";"Carlo-Erba EA-1108 elemental analyser";"11/27/2017 16:02:45";"Carlo-Erba EA-1108";"An elemental analyser. It simultaneously determines the total carbon, hydrogen, nitrogen and sulphur in a small solid or liquid sample. A sample is put into a tin capsule which is placed in the combustion tube. Here, the sample is in oxygen rich gas stream which causes flash combustion of the tin capsule and in turn the sample is rapidly combusted. The resulting gases are separated on a packed gas chromatography column and quantified using a thermal conductivity detector. The instrument was originally manufactured by Carlo-Erba, which has since been replaced by Thermo Scientific (part of Thermo Fisher Scientific). This model is no longer in production. It is also possible to determine oxygen with a modification to the systems configuration. Analysis times: CHN in 7 min, S in 5 min and O in 6 min. Range: 10 ppm to 100%."
"TOOL1183";"Teledyne Webb Research Slocum G1+G2 Glider Navigation data logger";"12/5/2017 14:13:03";"Slocum G1+G2 Nav logger";"A navigation and engineering logging system located within a Slocum ocean glider (G1 and G2 models). Sensors integrated can include GPS position, pressure transducer, platform altimeter and an internal clock. In addition to sensor data, engineering and inferred data are logged such as glider inferred currents and subsurface displacements. Data are output as proprietary binary format with .sdb (real time transmitted data) or .dbd (internally logged high resolution version stored on the glider memory card) files."
"TOOL1184";"Teledyne Webb Research Slocum G1+G2 Glider Science Bay data logger";"12/5/2017 14:13:03";"Slocum G1+G2 Sci logger";"A scientific sensor logging system located within the science bay of a Slocum ocean glider (G1 and G2 models). Scientific sensors are integrated into the system. In addition to sensor data, sensor configuration are logged. Data are output as proprietary binary format with .tdb (real time transmitted data) or .ebd (internally logged high resolution version stored on the glider memory card) files."
"TOOL1185";"Kongsberg Maritime Seaglider M1 Glider data logger";"12/5/2017 14:13:03";"Seaglider M1 logger";"A navigation and scientific sensor logging system located within a Seaglider ocean glider (Kongsberg M1 model). Navigation, sensor, engineering and derived data are logged."
"TOOL1186";"Biospherical Instruments QCP-2350 [underwater] PAR sensor";"12/7/2017 00:52:36";"Biospherical QCP-2350";"A cosine-corrected PAR quantum irradiance profiling sensor. For use in underwater applications with 24 bit ADC systems. Measures light available for photosynthesis on a flat surface. Operation is by a single channel compressed analog output voltage that is proportional to the log of incident PAR (400-700 nm) irradiance. The sensor is designed for operation in waters to depths of up to 2,000 m (standard) or 6,800 m (optional)."
"TOOL1187";"Biospherical Instruments QCP-2350-HP [underwater] PAR sensor";"12/7/2017 00:52:36";"Biospherical QCP-2350-HP";"A cosine-corrected PAR quantum irradiance profiling sensor. For use in high-pressure underwater applications with 24 bit ADC systems. Measures light available for photosynthesis on a flat surface. Operation is by a single channel compressed analog output voltage that is proportional to the log of incident PAR (400-700 nm) irradiance. A variant of the QCP-2350 model, it uses a pressure-tolerant BH-4-MP connector. The sensor is designed for operation in waters to depths of up to 10,000 m."
"TOOL1188";"Sea-Bird CT Sail CTD";"12/12/2017 14:44:05";"SBE CT Sail";"A self-contained unpumped unit comprising the temperature, conductivity and pressure sensors that is designed specifically for deployment on ocean gliders. The sensors are typically installed externally on the hull of the glider. These are OEM products with variable specifications; they are calibrated in a calibration fixture at Sea-Bird, removed from that fixture, and installed in a housing that Sea-Bird does not know or have control over. Additionally, sensor performance is dependent on flow rate through the cell and water column temperature and salinity gradients."
"TOOL1189";"Biospherical Instruments QCP-2200 [underwater] PAR sensor";"1/12/2018 14:19:31";"Biospherical QCP-2200";"A cosine-corrected PAR quantum irradiance profiling sensor. For use in underwater applications with a 16 bit or higher analog-to-digital converter. Measures light available for photosynthesis on a flat surface. Operation is by a linear analog output voltage that is proportional to the log of incident PAR (400-700 nm) irradiance. The sensor is designed for operation in waters to depths of up to 2,000 m (standard) or 6,800 m (high-pressure standard option) or 10,000 m (high-pressure user-specific option)."
"TOOL1190";"Digitron TM-22 Differential Digital Thermometer";"1/16/2018 13:39:27";"Digitron TM-22 thermometer";"The Digitron TM-22 is a water-resistant, hand-held digital thermometer. It complements Digitron's PM series of pressure instruments. Its typical battery life is 500 hours from two AA or equivalent cells. Temperature measurements are available in Celsius or Fahrenheit with a temperature range of -200 degC to +1350 degC/ -328 degF to +2462 degF."
"TOOL1191";"Oktopus MC8-12 multicorer";"1/17/2018 13:39:30";"Oktopus MC8-12";"An oceanographic sediment core sampling device. Collects multiple cores of undisturbed samples of the upper boundary layers between sea floor and the water column. Consists of a 2.1 m (dia.) x 1.2-1.7 m (H) stainless steel frame and between 8-12 polycarbonate coring tubes (610 mm length). Tube material is optional. The tube diameter used can range between 60-110 mm. The frame can be fitted with external equipment such as cameras and sensors systems. It is capable of full ocean depth deployments and a penetration depth of ca. 300 mm."
"TOOL1192";"ORTEC Gamma-X (GMX) N-type High Purity Germanium (HPGe) Coaxial Radiation Detector series";"1/17/2018 17:42:55";"ORTEC GMX HPGe Coaxial Detector series";"The Gamma-X series detectors are fabricated from N-type germanium with an inner contact of diffused lithium and an outer, 0.3um-thick contact of ion-implanted boron. All Gamma-X series detectors feature the following options: user self-repair neutron damage; SMART bias; Harsh Environment (-HE); aluminium or carbon fiber window; low-background carbon fiber endcap; PLUS preamplifier; as well as configuration flexibility between PopTop, Streamline, and mechanical cooling systems. Endcap diameter sizes range from 70mm to 95mm, and determine the detector's relative efficiency, from 10% for the smaller endcap up to 110% for the largest one. The spectrometers may detect energy between 3keV and 10MeV."
"TOOL1193";"AutoFlux Logging System";"1/30/2018 16:59:47";"AutoFlux system";"An autonomous system designed to produce continuous measurements of turbulent air-sea flux estimates of wind stress, buoyancy, heat, water vapour and carbon dioxide from ship-mounted instrumentation using the inertial dissipation method (Yelland et al., 1994). [AutoFlux Group - MAST project MAS3-CT97-0108; Yelland et al., 1998; Yelland, Pascal, Taylor, Moat, 2009]."
"TOOL1194";"University of Hamburg Airgun Seismic Reflection System";"1/30/2018 16:59:47";"UoH Seismic Reflection System";"A single-channel seismic reflection profiling system developed by the Institute of Geophysics, University of Hamburg (UoH). The system uses a generator injector airgun as sound source, and a short hydrophone streamer."
"TOOL1195";"British Geological Survey Airgun Profiling System";"1/30/2018 16:59:47";"BGS Airgun System";"A British Geological Survey-built airgun profiling system composed of: a Bolt 600B gun array of five guns as sound source, each fitted with 655 cm^3 (i.e. 40 cubic inches) firing chambers; a hydrophone streamer; a compressor container; a BGS/CODA digital acquisition and processing system; and a Waverley thermal recorder."
"TOOL1196";"British Geological Survey Sparker Profiling System";"1/30/2018 16:59:47";"BGS Sparker System";"A British Geological Survey-built sparker profiling system composed of: either a EG&G, nine candle or a BGS, four candle sparker array as sound source; a Teledyne hydrophone; a high voltage power supply with up to 2 KJ output; a high voltage generator (optional); a BGS/CODA digital acquisition and processing system; and a Waverley thermal recorder."
"TOOL1197";"National Marine Facilities Sea Systems (NMFSS) Multi-Channel Airgun Seismic Reflection System";"1/30/2018 17:21:33";"NMFSS Multi-Channel Airgun";"A NMFSS-built multi-channel seismic reflection profiling system. The system uses a Bolt 1500C airgun as sound source, and a hydrophone streamer of 1 km in length."
"TOOL1198";"National Marine Facilities Sea Systems (NMFSS) Single-Channel Airgun Seismic Reflection System";"1/30/2018 17:24:04";"NMFSS Single-Channel Airgun";"A NMFSS-built single-channel seismic reflection profiling system. The system uses a Bolt 1500C airgun as sound source, and a short hydrophone streamer."
"TOOL1199";"Unspecified kasten corer";"1/30/2018 16:59:47";"UnSpec kasten";"A marine geological coring device designed to sample large volumes of soft sediments. The kasten corer may come in four different lengths (2 m, 3 m, or 4 m), and uses a stainless steel box with a rectangular section of 15 cm^2 to push into the sediment with the help of a weight on top and a trap at the bottom. To deploy and retrieve the corer, the track and tilt system is used. After retrieval, a removable side of the core barrel can provide immediate access to the sampled sediment. The kasten corer is a variation of the gravity corer."
"TOOL1200";"GEOMAR Ocean Bottom Hydrophone System";"1/30/2018 16:59:47";"GEOMAR OBH-System";"An observation and registration system designed to monitor acoustic and seismic events. The OBH is composed of a buoyant body, a flasher, a radio beacon, a data logger with batteries, and a hydrophone mounted between an acoustic release (iXSea or KUMQUAT) and a pressure cylinder. All metal parts are made from titanium, whilst the buoyant bodies are made of syntactic foam. The system is designed to float at approximately 1 m above the sea floor, and can operate down to 6000 m water depth.  The descent and ascent speeds are approximately 1 m/s to 1.2 m/s."
"TOOL1201";"National Oceanography Centre Seafloor High Resolution Imaging Platform";"1/30/2018 16:59:47";"NOC SHRIMP";"A high resolution deep-towed camera platform developed by the National Oceanography Centre (NOC). It can take photographs and downward videos at depths of up to 5000 m, sending live images to the ship via fibre optics."
"TOOL1202";"British Antarctic Survey Acoustic Towfish";"1/30/2018 16:59:47";"BAS Acoustic Towfish";"An acoustic towfish developed by the British Antarctic Survey, built to carry a set of transducers (38 kHz split beam, 120 kHz split beam, 200 kHz single beam) and to be towed in 20 m to 30 m depth. This instrument was design to sample in the 'blanking zone' of ship-mounted echosounders, an area in the water column where air bubbles and acoustic noise corrupt the echosounder's measurements."
"TOOL1203";"GoPro Hero3 Camera";"1/30/2018 16:59:47";"GoPro Hero3";"A waterproof and shockproof digital action camera with high-resolution image quality and ultra HD video capture. It features a CMOS optical sensor type and an HDMI interface, and supports wireless LAN connection. The digital video format is H.264, while the image-recording format is JPEG. Both the effective photo resolution and the camcorder sensor resolution are 5.0 MP."
"TOOL1204";"BX-650 box corer";"1/30/2018 16:59:47";"BX-650";"A box corer designed for sediment surface sampling, also referred to as 'MK-III box (spade) corer'. The unit includes a stainless steel sample box of 50 cm x 50 cm in dimension, an automatic door-closing device, a pretrip preventer bar, quick release spade latches, and jacking dolly for mounting and removing sample box and spade. The corer can penetrate to a maximum of 60 cm into the sediment. Its weight is of approximately 740 kg, and its height is 212 cm with a deck footprint of 165 cm x 192 cm."
"TOOL1205";"Simrad EK80 echo sounder";"1/30/2018 16:59:47";"EK80";"A high precision scientific echo sounder, designed to simultaneously operate frequencies ranging from 10 to 500 kHz. EK80 is a modular echo sounder system, and can operate with a combination of split and single beam transducers facilitated by a built-in calibration application. This system was built in succession to the EK60 echo sounder."
"TOOL1206";"Manta G-609 camera";"1/30/2018 16:59:47";"Manta G-609";"A Gigabit Ethernet (GigE) camera including a Sony ICX694 sensor with Exview HAD II technology. It has a resolution of 2752 x 2206 (approximately 6 Megapixels), and has a maximum frame rate of 15 frames per second. The Manta G-609 camera is suitable for various applications, including high-resolution surveillance, metrology and inspection systems, scientific measurements and microscopy, and is suited for low light conditions and is sensitive to near infrared (NIR) radiation."
"TOOL1207";"Aanderaa Pressure Sensor 4117/4117R";"1/30/2018 16:59:47";"4117/4117R";"An integrated pressure and temperature sensor designed to either be connected to an Aanderaa SmartGuard data logger, to be mounted on to the Aanderaa SeaGuard platform, or to operate as a stand-alone sensor using RS-232. The instrument can operate down to 6000 m depth, and has a selectable interval of 1 second to 255 minutes. The pressure range varies between the six sensor models, from 0-1000 kPa for the 4117A/4117AR model, to 0-60000 kPa for the 4117F/4117FR model; for all models, the pressure resolution is <0.0001 % full scale output (FSO) and the pressure accuracy is +/- 0.2% FSO. All models have a temperature range of 0 degC to 36 degC, a resolution of <0.001 degC, and an accuracy of 0.05 degC."
"TOOL1208";"Simrad Wideband Autonomous Transceiver (WBAT)";"1/30/2018 16:59:47";"WBAT";"An autonomous, self-contained echo-sounder, designed to be submerged to a maximum of 1500 m depth for up to 15 months at a time. The instrument operates within a frequency range of 30 kHz to 500 kHz; it is composed of four channels, each with a maximum transmit power of 250 W."
"TOOL1209";"CytoBuoy CytoSense flow cytometer";"2/2/2018 09:09:47";"CytoSense flow cytometer";"The CytoSense is a portable, benchtop autonomous flow cytometer designed for phytoplankton species classification and analysis of filamentous algae. It can also be used in situ to reveal temporal and spatial phytoplankton variability. It can be remotely controlled, and has been specifically designed to record the optical pulse shapes of suspended particles between <1 and 800 micrometres in diameter and up to 4 millimetres in length (for chain-forming cells recording) in relatively large volumes of water (several centimetres cubed per sample). The instrument combines high sensitivity with an extremely wide particle size range (from sub-micron up to 1.5 millimetres in diameter) and acquires multiple data points per particle, which distinguishes the CytoSense from conventional flow cytometers. The CytoSense has a modular design, with various upgrades and accessories available to suit user requirements. These include additional lasers, optional cameras to take pictures of particles and a widened flow cell. The sample intake speed ranges from 0.07 - 17 microlitres per second, allowing high particle loads (thousands of particles per second) as well as very low concentrations."
"TOOL1210";"BD Biosciences FACSCalibur Flow Cytometry System";"2/2/2018 00:39:33";"BD FACSCalibur Flow Cytometer";"The FACSCalibur flow cytometer is an autonomous benchtop flow cytometer designed for routine cell analysis, assay development, verification and identification of cellular populations. It is equipped with a blue (488 nm) air-cooled argon laser and a red (635 nm) diode laser. For each particle (cell), five optical parameters can be recorded from the 488 nm laser beam excitation: two light scatter signals, namely forward and right angle, and three fluorescences corresponding to emissions in green (530/30 nm BP), orange (585/42 nm BP) and red (670 nm LP) wavelength ranges. A far red fluorescence (661/16 nm BP) induced by the red diode can also be recorded. Data are analysed using BD Biosciences CellQuest software. Optional features include a cell sorting option, allowing users to identify and isolate a population of interest and a HTS option (High-throughput (HT) or Standard (STD) mode), where sample volumes range from 2-10 microlitres in HT mode and 2-200 microlitres in STD mode. An optional BD FACS Loader tube-lifter can be used to verify tube position and rack identification. The instrument has a capture rate of 300 cells per second, supports 40 (12 x 75 mm) tubes per rack, and has an operating temperature ranging from 16-29 degC."
"TOOL1211";"SeaFAST S2 Pico Automated Preconcentration System";"2/2/2018 14:35:00";"SeaFAST S2 Pico";"An automated sample introduction system for the analysis of trace elements in seawater and other high matrix samples by ICPMS (Inductively Coupled Plasma Mass Spectrometry). Three modes of operation are available: fully-automated Direct Mode where the sample is diluted inline; Preconcentration Mode where a chelation column binds rare earth elements and transition metals but allows matrix ions to be rinsed out; and Offline mode. Both Direct and Preconcentration modes reduce procedural blanks associated with offline sample preparation, and Preconcentration mode dramatically improves detection limits by eliminating matrix effects and increasing sensitivity. The system offers detection limits better than 1ppt  and operates in less than 8 minutes inline."
"TOOL1212";"ZEISS (LEO) 1450 VP Scanning Electron Microscope (SEM)";"2/2/2018 17:01:54";"LEO 1450VP SEM";"A scanning electron microscope (SEM) used for the imaging and analysis of specimens. The SEM comprises of two main parts, an electron column and electron detector. In the column an electron beam is generated which is rastered across the surface of the sample. Secondary electrons and backscattered electrons are emitted which are collected by the detector and form the specimen image in the microscope. The electron source is LaB6 or tungsten. The SEM can operate at variable pressure from 1Pa to 400Pa and the has a magnification range of 9x to 900,000x."
"TOOL1213";"Gill Windobserver 70 (ultrasonic) anemometer";"4/27/2022 17:55:15";"Gill Windobserver 70";"A solid state, heated ultrasonic anemometer. Designed for use within the aviation industry and for more extreme weather conditions. It measures the times taken for an ultrasonic pulse of sound to travel from the North transducer to the South transducer, and compares it with the time for a pulse to travel from S to N transducer. Likewise times are compared between West and East, and E and W transducer. The wind speed and direction (and the speed of sound) can then be calculated fromthe differences in the times of flight on each axis. This calculation is independent of factors such as temperature. It uses 150 Watts of electrical heating in the anemometer head to prevent icing. Wind speed accuracy is +/-2% at 12 m/s. Wind direction accuracy is +/-2 degrees at 12 m/s."
"TOOL1214";"Unspecified ponar grab";"2/27/2018 00:21:14";"Ponar grab";"Developed in the mid-1960s (Powers and Robertson 1967), ponar grabs are used to sample coarse or fine, undisturbed sediment from the sea floor. It consists of a pair of weighted, tapered jaws held open by a catch bar across the top of the sampler. On touching the bottom, the tension bar is released, allowing the jaws to move and close. The device is activated by the release of the cable tension on the lifting mechanism when the sampler reaches the sediment. During retrieval, the tension on the cable keeps the jaws closed. It has a pair of metal side plates which prevents the sampler from falling over after the jaws' closure. Its jaws overlap to minimise sample washout during ascent. Depending on the variant (standard or petite), the sampled area can be between approx. 15-23 cm sq. (approx. 1000 - 7250 cubic metres)."
"TOOL1215";"Unspecified Standard ponar grab";"2/27/2018 00:21:14";"Standard ponar grab";"Developed in the mid-1960s (Powers and Robertson 1967), ponar grabs are used to sample coarse or fine, undisturbed sediment from the sea floor. It consists of a pair of weighted, tapered jaws held open by a catch bar across the top of the sampler. On touching the bottom, the tension bar is released, allowing the jaws to move and close. The device is activated by the release of the cable tension on the lifting mechanism when the sampler reaches the sediment. During retrieval, the tension on the cable keeps the jaws closed. It has a pair of metal side plates which prevents the sampler from falling over after the jaws' closure. Its jaws overlap to minimise sample washout during ascent. It is typically used with a winch or crane hoist. The sampled area is approx. 23 cm sq. (approx. 7250 cubic metres)."
"TOOL1216";"Unspecified Petite ponar grab";"2/27/2018 00:21:14";"Petite ponar grab";"Developed in the mid-1960s (Powers and Robertson 1967), ponar grabs are used to sample coarse or fine, undisturbed sediment from the sea floor. It consists of a pair of weighted, tapered jaws held open by a catch bar across the top of the sampler. On touching the bottom, the tension bar is released, allowing the jaws to move and close. The device is activated by the release of the cable tension on the lifting mechanism when the sampler reaches the sediment. During retrieval, the tension on the cable keeps the jaws closed. It has a pair of metal side plates which prevents the sampler from falling over after the jaws' closure. Its jaws overlap to minimise sample washout during ascent. Smaller than the standard ponar grab, it is typically used in hand line operations. The sampled area is approx. 15 cm sq. (approx. 1000 cubic metres)."
"TOOL1217";"YSI EXO multiparameter water quality sondes";"3/5/2018 16:13:15";"YSI EXO sondes";"Comprehensive multi-parameter, water-quality monitoring sondes designed for long-term monitoring, profiling and spot sampling. The EXO sondes are split into several categories: EXO1 Sonde, EXO2 Sonde, EXO3 Sonde. Each category has a slightly different design purpose with the the EXO2 and EXO3 containing more sensor ports than the EXO1. Data are collected using up to four user-replaceable sensors and an integral pressure transducer. Users communicate with the sonde via a field cable to an EXO Handheld, via Bluetooth wireless connection to a PC, or a USB connection to a PC. Typical parameter specifications for relevant sensors include dissolved oxygen with ranges of 0-50 mg/l, with a resolution of +/- 0.1 mg/l, an accuracy of 1 percent of reading for values between 0-20 mg/l and an accuracy of +/- 5 percent of reading for values 20-50 mg/l. Temp ranges are from-5 to +50 degC, with an accuracy of +/- 0.001 degC. Conductivity has a range of 0-200 mS/cm, with an accuracy of +/-0.5 percent of reading + 0.001 mS/cm and a resolution of 0.0001 - 0.01 mS/cm."
"TOOL1218";"Mettler Toledo FiveGo Portable Instruments";"3/5/2018 16:13:15";"Mettler Toledo FiveGo";"The Mettler Toledo FiveGo meters are portable instruments used for pH, conductivity and dissolved oxygen determination in aqueous samples. The FiveGo meters are split into three categories: FiveGO pH, FiveGo Conductivity and FiveGo DO. The models vary between single and dual channels for both basic and professional use. The basic single channel instruments measure pH/mV or conductivity, whereas the basic dual channel instruments measure pH/mV and conductivity in parallel. The pro single channel instruments determine pH/mV/ion, conductivity or dissolved oxygen discretely, whereas the pro dual models determine pH/mV/ion in parallel with conductivity or dissolved oxygen. pH measurements range from 0-14 pH, conductivity measurements range from 0-200mS/cm and dissolved oxygen measurements range from 0.01-45 mg/l."
"TOOL1219";"Mettler Toledo Delta 350 pH meter";"3/5/2018 16:13:15";"Mettler Delta 350 pH";"The Delta 350 meter is a laboratory instrument designed to meaure pH, mV, and temperature in acqueous samples. A range of electrodes can be used with the meter. Typical operating range specifications for pH are -1.999 to 19.999 with 0.001/0.01/0.1 resolution and +/-0.001 accuracy. Operating ranges for mV are +/- 1999.9 with 0.1 resolution and +/- 0.2 accuracy, and operating ranges for temperature -30 to 130 degC with resolution 0.1 degC and accuracy between +/- 1 percent."
"TOOL1220";"Mettler Toledo InLab Expert Pro electrode";"3/5/2018 16:13:15";"Mettler InLab Expert Pro";"An electrochemical pH electrode for use with a variety of Mettler Toledo pH meters. It uses an ARGENTHAL reference system with Ag ion trap, and  a XEROLYTE polymer reference electrolyte. It measures a pH range of 0-14 within a temperature range of 0-100 degC. Its membrane resistance at 25 degC is <250 mega-ohms."
"TOOL1221";"Thermo Scientific ELEMENT XR high resolution inductively coupled plasma mass spectrometer";"4/10/2018 18:26:52";"Element XR HR-ICP-MS";"A high-resolution (HR) inductively coupled plasma (ICP) mass spectrometer (MS) composed of a dual mode secondary electron multiplier (SEM) and a Faraday detector. The ELEMENT XR instrument has a dynamic range of 5 x 10^7 to 1 x 10^12 counts per second (cps), and allows simultaneous measurement of elements at concentrations over 1000 ug/g."
"TOOL1222";"Agilent Cary Eclipse fluorescence spectrophotometer";"4/10/2018 18:26:52";"Agilent Cary Eclipse";"A laboratory instrument that measures the amount of light at discrete pre-determined wavelengths that is transmitted or emitted by a sample. It can be operated with measurement modes for fluorescence, phosphorescence, chemiluminescence and bioluminescence. The instrument uses Czerny-Turner 0.125 m monochromators with a 190-1100 nm wavelength range and a fixed selectable spectral bandwidth from 1.5 to 20 nm. It uses a full spectrum Xe pulse lamp single source and dual R928 photomultiplier tubes. The instrument has scan rates from 0.01 to 24000 nm/min, and a maximum measurement rate of 80 data points per second. It also has room light immunity when in fluorescence mode."
"TOOL1223";"Plymouth University Flow Injection Chemiluminescence system with Hamamatsu H8259 photon counting head";"4/10/2018 18:26:52";"PU FI-CL photon counting system with H8259";"An analytical system manufactured by Plymouth University and used by Birchill et al. (2017) to determine concentrations of chemical species in a sample based on the luminescence of the species of interest. The system is normally uniquely assembled for each analysis, and comprises pumps, injection and autosampler valves, preconcentration columns and a Hamamatsu H8259 photon counting head for chemiluminescence detection. The H8259 device includes a side-on photomultiplier tube with a diameter of 28 mm, a high-speed photon counting circuit, and a high-voltage power supply circuit. Depending on the product type number used, the photon counting head device has a spectral response range of 185 nm to 680 nm, 850 nm or 900 nm, and a low dark count in UV to visible or near IR range."
"TOOL1224";"Airmar Ultrasonic WeatherStation PB200 weather station";"4/20/2018 18:20:46";"Airmar WS PB200";"An integrated, multi-parameter meteorological sensor that is used on marine vessels. It measures wind speed and direction, air temperature, barometric pressure and navigation. It comprises an ultrasonic anemometer, thermistor, piezoresistive pressure sensor, magnetoinductive XYZ sensors, 3-axis MEMS accelerometer, MEMS rate gyro and WAAS/EGNOS GPS receiver. The PB200 WeatherStation has two separate communication interfaces: one compliant with the NMEA 2000 protocol, and the other with the NMEA 0183 protocol. GPS positioning accuracy: <3 m; wind speed accuracy: 1-5 knots; wind direction accuracy: 2-8 degrees; air temperature accuracy: +/- 1 degrees C; barometric pressure accuracy: +/- 2 mbar."
"TOOL1225";"Airmar CS4500 (ultrasonic) water speed sensor";"4/20/2018 18:20:46";"Airmar CS4500";"A speed sensor that is used on all types and sizes of sailboats and powerboats It measures boat speed using ultrasonic pulses to collect echoes from small particles in the water as they pass under two transducers embeded in the sensor. The time taken for particles to travel between transducers is used to calculate vessel speed. It has a transmit frequency of 4.5 MHz and pulse repetetion frequency of 5.5 kHz. Low-profile, plastic, or bronze housings available. Speed range: 0.1-40 knots. Speed accuracy: 0.1 knots."
"TOOL1226";"SignalQuest SQ-SI-360DA inclinometer";"4/20/2018 18:20:46";"SignalQuest SQ-SI-360DA";"A solid-state MEMS inclinometer module. It is used for platform and vehicle leveling but can also be used for a variety of other applications including computer input, head tracking and mouse pointing. The sensor uses two factory calibrated accelerometers to measure and compute angles made between its axes and the gravity vector. The trigonometric conversions between acceleration and angle are made by an onboard processor. Digital filtering reduces the impact of spurious acceleration and vibration on the reported angle. It features UART serial output and analog output. It is capable of +/- 70 degrees dual axis angle measurement and 360 degrees single axis angle measurement. Accuracy: +/- 1-2 degrees (differential)."
"TOOL1227";"Septentrio AsteRx-m global positioning system";"4/20/2018 18:20:46";"Septentrio AsteRx-m";"Low-power, compact GPS and GLONASS RTK receiver. Integrates into hand-held devices, mobile computing platforms and other space constrained applications requiring low power consumption. Measures 70 x 47.5 mm and weighs 40 g. Dual-frequency L1/L2 positioning and 132 channels for simultaneous tracking of satellite signals. Positional accuracy : 0.5-1.3 m (horizontal), 0.9-1.9 m (vertical)."
"TOOL1228";"Septentrio AsteRx-m UAS global positioning system";"4/20/2018 18:20:46";"Septentrio AsteRx-m UAS";"Low-power, compact GPS and GLONASS RTK receiver. Integrates into unmanned aircraft systems (UAS) requiring low power consumption. Measures 70 x 47.5 mm and weighs 50 g. Dual-frequency L1/L2 positioning and 132 channels for simultaneous tracking of satellite signals. Positional accuracy: 0.4-1.2 m (horizontal), 0.9-1.9 m (vertical)."
"TOOL1229";"Brinno TLC200 time-lapse camera";"4/20/2018 18:20:46";"Brinno TLC200";"A portable, time-lapse video and still photo camera. It is typically used in domestic applications. It outputs AVI (video) and JPG (still photo) formats with resolutions of 1280x720 or 640x480. It is 64 x 64 x 106 mm (DxWxH) in size, weighs 120 g and has up to 32 GB memory storage (SD card). It can be fitted with a wide-angle lens (0.45x) and weather resistent housing. Captures up to 270,000 frames in 2.2 days at up to 2 frames per second. Custom frame time interval: 1 sec to 24 hours. Field of view: 59 degrees. Focal length: 36 mm (35 mm equivalent). Focus distance 75 cm (minimum)."
"TOOL1230";"Oregon State University Ocean Mixing Group ChiPod temperature microstructure profiler";"4/24/2018 01:57:00";"Oregon OMG ChiPod";"A self-contained device designed to measure small-scale temperature variability using fast response FP07 thermistors connected to a small pressure case with a cable. The sensing unit is continuously recording as long as the thermistor cable is connected."
"TOOL1231";"Sea-Bird SBE 52-MP moored profiler CTD";"4/24/2018 12:20:40";"SBE 52-MP CTD";"A light and compact instrument intended as a modular component of moored profiling platforms. Measures conductivity, temperature, pressure and optionally oxygen at 1 Hz. Operates with integral pump to depths up to 600 m (plastic housing) or 7000 m (titanium housing). It can be fitted with an optional auxilliary SBE 43F oxygen sensor. Accuracy: +/- 0.0003 S/m (conductivity), +/- 0.002 deg C (temperature) and +/- 0.1 % full scale (pressure)."
